ticker,dateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AMZN,2019-02-11,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-12,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-13,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-14,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-15,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-16,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-17,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-18,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-19,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-20,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-21,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-22,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-23,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-24,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-25,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-26,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-27,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-02-28,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-01,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-02,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-03,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-04,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-05,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-06,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-07,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-08,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-09,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-10,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-11,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-12,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-13,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-14,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-15,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-16,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-17,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-18,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-19,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-20,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-21,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-22,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-23,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-24,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-25,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-26,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-27,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-28,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-29,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-30,USD,16477000000,-277000000,None,7409000000,1350000000,4262000000,3734000000,-1395000000,1350000000,3023000000,-3572000000,-1761000000,None,0,0,None,None,None,None,None,405000000,None,0,None,3023000000,-3000000,3027000000
AMZN,2019-03-31,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-01,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-02,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-03,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-04,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-05,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-06,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-07,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-08,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-09,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-10,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-11,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-12,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-13,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-14,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-15,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-16,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-17,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-18,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-19,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-20,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-21,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-22,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
AMZN,2019-04-23,USD,1846000000,874000000,None,-5496000000,-719000000,4854000000,3290000000,-401000000,-719000000,3561000000,-8123000000,-2377000000,-205000000,0,0,None,None,None,None,None,190000000,None,0,None,-8666000000,-12000000,3561000000
